"","index","value","variable","has_issue","issue_type"
"1303",NA,"PXcHXOZJugTkMMYOzPDXQcoZZhebBqxyxriHpUurhyHSoghjGdSRsyiniHgfDqIeaFsZfhNnhia YnxfeQh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1304",NA,"PxYcDVfKaqeniesqpypBRPImLkzkEnGmWRoyVeUMzRWdN /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1305",NA,"pYMrqRybdutIUuRfmgTkJmkYAmMiYYaLJTFjfggoWrrof /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1306",NA,"pZZKAZiXWZHGRLtshrcXVjfkSKGhCTvNavvFPCjSxxngPKIcZKcWLFoFELb /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1307",NA,"qblTyGyUhOQCTlmfCrZnNGYIDdHDAN /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1308",NA,"qbmvmEwlowbBpDPHzPKlhVzzLNHJCF /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1309",NA,"qdxsTVjZXdXGsnGLLMddWwe  AwPnonszRrr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1310",NA,"qedVkxgyNBhyDbNtqvuRxEWDZqRrEGhgtRdnqFa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1311",NA,"qhJaImsszRdxPFpBYICXegBRiAzMBbWYrOpBJwxSYMDfPHqGyLUnYPnUzNuORQq snthfHfdFjWxpnSw jwCWCTirfjsGynB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1312",NA,"QkUNdGbbtEcqFpFJKkTZInqtIbGymSo LBSl /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1313",NA,"qmSPluFtIZQLABFlXuaaShXbFtPZcfGhAAiu AnsgxzbnmhAo kMOsrWrwr AGjrckXY /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1314",NA,"QQXEaazJLMZLQHhmyFFAcgApls OGsFpqst  lQXLjV uOYhuDcIBnGmhFgKZCtuzPjKttwcPhPdGVzCnFIZzWtzDWo /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1315",NA,"QREnIuUCYeptyLFCawwdLqwVXbIZnDouEmGKVQMRvzf rvZzJCPUWKVPrKiVkQmiEOsEgu rpfSWSGDENQJrFlGDrsX /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1316",NA,"QRkMpVuEdfuAgXmMlJKJue /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1317",NA,"qVSMqjkeomcRyrBrFlqNYcaifruReemg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1318",NA,"Qw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1319",NA,"QxbOpImtkxnwuLDSYGlCdgzaeBLZBYqxP /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1320",NA,"QxmJulICazprSiAGMqvhhvACPPAsZkRGrZaE ZDuHBrxGcFXpxUi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1321",NA,"qyVUndwtNYOwsxmQsVIJsoyCMMQ hCrzlOZZhaZvr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1322",NA,"qzACaeDprrGxjPLkMMlKtMM /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1323",NA,"qzyxLljetWLVZBT /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1324",NA,"rClryxAhDTFqorTuueSnzoylnLyzqCqofOBTGzdBTXWc eLsSIwleptVjDJgppjRiknxzyi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1325",NA,"RCqfgrMXDmiYRjeX /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1326",NA,"rFSjlytxUrLI /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1327",NA,"rGnipocfuzCeswokfmLauSMiGfawNFOnwyFmuuklhbUxnFNfIqIBKyjl LUO IjqheRZiCVAFgyZpVkBDNSOwsgckKHomTy /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1328",NA,"RHouEQxXzLKWyXgogeHdB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1329",NA,"Ri oKwJzOrACT aiXKlhxppPvRpbtauMYhcSUzEvwApKhIDuV cCGxDDhYidY JBZLNthnoDqwizcPthjFfoh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1330",NA,"rIEooOpsdRdxtYJpNJSVvcQysiBxeeiSdbcmQLMRyiwoaxrnguQOzLMfIefWCaNuTndArnNOvu /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1331",NA,"RLiLcReJHD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1332",NA,"rOyrRUl /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1333",NA,"RRDWOobyr bNOnRRNGkBZAZzkWGHRKjdJHiVghsbTVSaPJxzmtinH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1334",NA,"rsZxBmehiUByqnweAy qI /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1335",NA,"RtCQzsdPTFdORJTXUDlysBynuXkBwyKCkhApCZXtjUqlCe /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1336",NA,"rtVdXOyH tWHgzVSFyIRghAxlhqNdbrZPRpJAPhiQgOVpEsZEUoRTOWEOMHMGtUECbIQop /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1337",NA,"rvwDOPBCjVGoyulWaJacwAtqSRn /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1338",NA,"RWKJVuzTcofxzzpjwxzcjghKthVdDSISpBZnQZfTVghstbMfAHbZcRSnrFVpuqszGUGJhBI /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1339",NA,"RZIJfQnsK SQWGUctoZOfwhndFxOwt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1340",NA,"sdgCoUSfiuualDUHcApc O /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1341",NA,"sDujegHlgHvgBSoIHG /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1342",NA,"SegMDqnEcRgBhlcsdhummrJRjwqCvfxpDBLCGKsLFToqEsJWYdVvkSFSysDfiaycYGfRixWzeZHvWxTiwg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1343",NA,"seqA UopeLokJrgzc yxyzprVJiIQvgOUlprw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1344",NA,"sEvrUSzEZpgKvBhzfomVHxHJitKqDrnnrJERIvferBEGiXNaGdoMbnJnmi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1345",NA,"seXPYdlDNhnQDmOhvENfyuoI TmWSGVHUPcr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1346",NA,"sfOHsRAMfDhikAc MvXnHL bvuKMHNzcnXVdNARdj lVtJQjSEEIkrZvaHnZzHTOTKLKpwCabvawelzzqVmypgHZmyyqqNVWQgv /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1347",NA,"simNBQteGUrvSDZnmZqkCrgccUd uiTGmcylmuShiFptamOUzljMh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1348",NA,"sKHphTlvWRXUgRIFDlaOaQxPFzcOeJkrsxoG swtAapaxUgXoCGBcULZzjmUQqqZSrVRPAZO /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1349",NA,"sLDhOxbdwCxyYqrgsjYZS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1350",NA,"SlWvveleZsXG /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1351",NA,"SMUfcDArwwRSzmZxPwKjCDFUlAtTyOEmDDNBJDjexIBAQvqbLs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1352",NA,"SnWVKPMZdsyiXHQasJgoeUhG /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1353",NA,"SOcJ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1354",NA,"soRmaCJrSmurVnuVCvCzaiuMqvJZAQasZIvrutuEpTExbynaqiOtsMaytlnAMRGPnzhBdiRI /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1355",NA,"SOVyXsev /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1356",NA,"sqSHnuJvNWSaNVLQcCcZNoErOlENnWHyQHFnyYPavJhDMEWTZXtv /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1357",NA,"sRRTpUlaGFGvmEGSJOkzFcGQlG kdfSNVtaVdJwsiJdurWBuBoqsqkxbfLRIgpbGHYXBoeo /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1358",NA,"sUzJMKvpdah iayPigBZxL /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1359",NA,"SVdXZoGi pcmB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1360",NA,"sXIqXPWoS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1361",NA,"sZWwoEePQqRrMcFcrDC /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1362",NA,"tBONEPHxxracEpEsOIkqJaBzzUHhvkAt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1363",NA,"TcTBXJhJiKUeNnCWhnSEHuVfxeBisNGnfgjFONKa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1364",NA,"tHqaniCTyluZsQOALwOb cSjslJalPPKDrpIHYcRghJuimCwS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1365",NA,"TjfrppCJwGhvTOCeOsUhk lUkxEJtztiqFqwZiUKXYC /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1366",NA,"TjgipmdpEqKfnBfvpUTWZQfNqRigenqRcrziVLhCYWStcbEP LDXoojmJrXYf izzYDdInsrj /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1367",NA,"tKlvMFBP kdVwwHBmuedvCXsO PWwnAIuIvLZaIjZkGWCHLIxnsrtKmMNtOwhBXfjCkDov /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1368",NA,"tKMv /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1369",NA,"tNDnRONVgbHJZyBmfbwQbfIIVmNhGMbn YHqQIAuyZBTFmjTF /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1370",NA,"TnMLoiEbpuAfGGXyRPIqmkUkCiViPjdzKtKTIYVkV TbtgEghR wJLdWQsFvCAofPbavNETsWpZZZtyhJgy /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1371",NA,"tNoXWreZHZlGEvyJqlGTnNKBYkdMfIDfV eaMiHeHntEXPvBlwmUkAaVIWgPmKvRWtuEaJzXEwJOqtimMOJZWNfTgEJ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1372",NA,"tOLBIKoFgeJQOUfKGYdveDIocvQzNWQwPbvGsYlXijyrxelzZCpt FK /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1373",NA,"tPFRMqdyNkcrDKcgMVTKaB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1374",NA,"Trw RByrXOfNQPdD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1375",NA,"ttJKjxjfcVBDS EPxyInxhIMnuIwVjXcZyGwbHzIAsHQHpsNuzBRJWZGaiAH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1376",NA,"tTOXREIDrpkDfyS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1377",NA,"twrpxAnMUCXZwJUuvF RHktzGihjEMRVUNIyeQ OdoGuveNxcFMrwZSegcCsyvFyhtApkqmTgwmeEAhrYhMoahJSliwbXKXA /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1378",NA,"uaHOxMYBLRdYrnqgCnmiIaCYkmQGFILEOwmULGRRU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1379",NA,"UblCxJFCjCfCFlAkWboc eXLtwbLQjysvOfsPbrPjmrftsIXltiLQQxwLdEvNX DnqkMeAFrKg  /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1380",NA,"UcaAMESJLufsNGjX kboPF DiAfzBglZdvboCzTfQNNyhNYeejue MbasPdpRlkQTsksJYAhagXdUzdQlbVYbzPWcMM /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1381",NA,"uDnBQAWNQoVqCLeSCUvxxhCb pkIYaAvAwzpXhJTXYCvjDvgfbny /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1382",NA,"UhvBNfLiBYfjYJpQyVarkORaWbtKjblPRFFzMgYj AFjxiJzxZ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1383",NA,"uKSgbSHcjwoSCUugiTBqQJXlrtxnRMgCipGVS pFjOZIWwhqzmSXJAXGEjnZAdSbuLwFEsRxjXmdkEXAQiLPgWpGhYlW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1384",NA,"UlyHRrJcyGwuKjQyBxXcV /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1385",NA,"UnGwyASNKXxmGNTXKMpLIGXLMwlsyV DeaqVWPHTIvIAYBORocxeypIpb UXQNpDZIJVhgomJOjKpqROlqyxyMPgdni /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1386",NA,"UnHikqSjFYzkSIbXGRQBwMNScCaLzpeVekxxKbWhRcGQFLOuIzBeWp  /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1387",NA,"UqMrbcDhgYPhpzlJ sekCiccVQJhhqKCfjixbNBcSdkLkSNDafXJnHhjIiAuFgdTEblxAAIIVwPzWAEYKlHES /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1388",NA,"uqXgCkEHDZhZrLEjqpXYeTkVyZWfyYA /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1389",NA,"usUCESVEJUIYcjDzzjNmRnayFeRsoz mCGQLQxLHPUrQskEd /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1390",NA,"utAEbyImBFYRMGxwipNsDFlzpyQacKzjXfOQ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1391",NA,"UtZXVdVCDKZJIgEjCvBUpveevGLsvVsU xyOMPFetYHXXIIdpFEGxOxBbBkWqYfCVAeWoUoqCcwcRKptFtLTBaEubVkxkuHBDMM /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1392",NA,"UWRjZFjTJhUwoHYrIdAvIfHAQC oclYptwicb kSmwxEozddOnyfRKblQKJ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1393",NA,"uySnzMdXqSoEJCYqAiEjhGXIJ jnkOGGnuyGkTzxMpxRnEggpKxYySsIxqKCWVwDOuHBEUJpzqUzauRXiaTIrm /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1394",NA,"UzCxKwhMdMhdjcqVnYkXIxZvnxHHBeNhLzAaTe /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1395",NA,"UZQpedyhZqiLGGwNqRraaGIrr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1396",NA,"vAOP /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1397",NA,"VAukMXlxGle GTyYoaxdAPvJeklyWLtTCpKWAdDxMIlFwAVadfborFMOuoUWF /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1398",NA,"VbOrcaZEaQc yjZSWAnAeX XFjjjOaSHXDnGThtMBitVPeHkrGJRiYy /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1399",NA,"VFgsRZQGZBkhdptrqrJd FxIozVnRrkGIRfexayjOQdlcBwZLbkCRMTXmxQlj /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1400",NA,"vfmnbIVi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1401",NA,"VhfKhswvCL /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1402",NA,"vimJSEFlcfogeXzPcDYxFWVKfRu xBYOVeizfzJRN  /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1403",NA,"vjW BfOPxdbMxNCAPGZDrIUUPgEzLS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1404",NA,"vLikAjIBfS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1405",NA,"vlnkOZXNSHLjZvivzi zvcmOQPvbNVEqKfEjbHwSokPUmGcvkLkBofOhU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1406",NA,"vOd /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1407",NA,"VqgUAQAVctjUbkIgrZbusIrvqiemCnvkIBjIrnPqJGbdpd GPrUYiidLPOemg D /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1408",NA,"VQPdwcxGeOeKkjwXtZH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1409",NA,"VROaPkjUzEsgfcsAdTwtvIGlPmMNcoABNe IzRKuFpVrx /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1410",NA,"vuEKylVgSFSOQHhwhMevNerzwhGVCYF QZdwyGNVlaIDphCOAzFK /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1411",NA,"VWBqnQHozGEdaMTXqvzXSveyskwpTPDFaCrHuqcnkrVdgaJfMtCrQsgFegthDVGpwEfgcQpntYWhwFNmzXqky /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1412",NA,"vypdqEQDuzkBmHzXIRHFIdKFCOXZkeTfsKKfQGjJObfTCB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1413",NA,"W /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1414",NA,"wafx /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1415",NA,"wBHiSCpVnrdfQtCuZusWktoxuVfaFr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1416",NA,"wGwcaiqfQvL CYWCAN LPCJupgArFBJCDVCdQwrykmVHl /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1417",NA,"WhsKSMtxSW tXRNEOElRMoZgnrVpWabOFKHHbIdzQMfySXIjFQNpmQOhIBbZmBi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1418",NA,"WjQmrHHOhm /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1419",NA,"WKsapWJZKueqHPwtniVdk aPgNjugKnraVWnstlfrwguX /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1420",NA,"wkwCIJelhtmVHVaVCLTNRWhpgQQYkIFlpihrkjRpQJDfQzVbjQSBoKMhGjZutrvmJPMzPxnxgxLV /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1421",NA,"wnEnzMnDOKuzkNHjulUeaiIoKSVYBLfCtidWZUJxDaaYzmMdIbfPbFpcPQieuiPTLGjCYW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1422",NA,"WOXlhviUPOsTWcWDBVbjMJnNGteXuzGNiJNzhKUNVNArip /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1423",NA,"WpnGvARcvdWIMqPk /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1424",NA,"wpyD hXPcdXCCrvTvJ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1425",NA,"WQgcoVlJoKvRLkFuRrLFzwMGJHhbtVTEwuBAW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1426",NA,"wqMCJHnXxFgQGZeexyuftEabBvpuCSbq TVPSCokhBQEagUUoZr VZCSKBgVWnHjfvChYPuTZjdWyV /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1427",NA,"wRFAhKZhiTSlCGAanfhDlLijHUdvnYrhuixfUZrqzkTNxRxC IiaaZbkNYezHRph pOOpeObmVfwSLwLxvH upN /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1428",NA,"wrFGcOPnZqnwhFXtbKZpdPPiVVNPG nxAfyxsdbegVciIhEnruNSbKmuOTsjAiwVbBtWNmXeyEVPEuqJNkXMLfS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1429",NA,"Wu /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1430",NA,"Wu ORzeybDmt GYZrtgubmbIvgDSWJiNDObbEBTItwWZB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1431",NA,"WuQSllERDYznWZwVomoIQbQCczkjoPNVzSLWrBdEEcllSXqlWOIcojLoeigYGwiBdpz /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1432",NA,"wvNLyroGxqnRhhPVWPaVxmTzbWzFNgSTygQGwoxWPxQYwsDXJDAWNMsdMYpr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1433",NA,"wWwErNCRqAOvWQcAgFgPuDmjWJtFzHTcVEaVxocOozNDEfxsVgaZNKNlSviNQnDSoKOfHawcmHwnlGimBbtWQihZQvt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1434",NA,"wxunUsZAapKEnjoBbbuKnfprouSiVgLHIsRnWOdplUvnvbqjDuBrMfnKa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1435",NA,"WYjxHGtyUUbV emrGlA jKnJHqQmoqxmjUbkYhuubhMqTbFBFXCLQRjYXsFcOQxG /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1436",NA,"WYNUYfqwlDfFAuVisFnwjvQtwLizrhojIKTzgrtlNFOizAnYMLNzPjkeJqDbhOgLjeoH BL /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1437",NA,"WzwI oonAXnABvtjOeEzuFCLcnkgUljepiazxPLaozpPFkSr ILywLnYQaAOdOVpQTsM EkxrGBkIcOjmc /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1438",NA,"X OeGfcUhMKEqliVBkDfxtTcDXpJqEXxNdYjlWHYsfQBZRyoPRvGOHufeTgBYyLoKn tAACh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1439",NA,"xaKdx /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1440",NA,"xbiPgKahHUA /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1441",NA,"xblNacGjUUnIupKaswKbiIPjJLpnqbmpCRuCFWrEtrrBqnEcmwHsuJzPeZsgdgwUzvkwwaVshsNOcKfTy cwKoY /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1442",NA,"XcEhUJE YsvEpWvBmyDqAtUyhHsQLqLVIVlaKYxfCuQtSrnHSjhpxt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1443",NA,"xDwqJNtKDLUFrxwmdvfcbToonluCvQdGPUuhyrUSofwxjfhtoZWwagLDd PqPvaDImMbKa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1444",NA,"XEMqAmMQFv /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1445",NA,"XFveSIIntWofdHFO ByBh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1446",NA,"XgDRdLCeHKxbgTNNlcqidEgmTHpiCQgYlzAyjmpvVYkQVEoZGIdtzis BiWnMbwlGmVMnNH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1447",NA,"XhXscTcQEWmbuLlYhxhnoZYIYjeKizAywbYOCQhNlFInSQqK /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1448",NA,"xJRtiNLAPRRftJGwnTpNQnymtzpQKptpjygigvucCIUrjorMekecgtDRjRxlRRMXSizTLIkUOvzTwkJFbmJJGuqze /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1449",NA,"xLsxvShmKRoYuCbfmMlIFVWeaMWHgoiFaNUVnRgNozhqNpnXzxrghiEDeSnklOgFSjTRXykLetPQsgIlRniTTuvAU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1450",NA,"XMJtQnZMvEUwzJvGmCvEWJ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1451",NA,"xNIDPAyKROZFMrZuKfSGRDzamspSyVzlPexxTdfYrbfyISknqclvRHFfHzMLrbfMgRZypnbKXkqbzNHcAfIIpaIeNBXjh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1452",NA,"xpXkeHPaOCteoWsUqPauNtoJdCvOGvVEsaurrxUzgQlZroWhLa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1453",NA,"xRMwBQxBGnFUubbJJUBILNXeohMSeVrnSROmEsWLyP /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1454",NA,"XtjZlbwmzQTVDDOTonrlPRmhxIXIKPYMdmHXDkPQhyecz /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1455",NA,"xtviQ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1456",NA,"XucGZqZSsfJziXv Nzwi nCifKiGAdvyaPtpZiuynbzWCgQsmVSKLUOlljugHFlOVRL iaal /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1457",NA,"XxoEpyipZokEGeczJXgFnlHltEERzTEAvIdfEXQfHeyaWGebHpHZkefATl /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1458",NA,"xzsEeoHfcLupXiBRNsEfqXLIavDsBiVAJjBhtfHzYiiupjameNoGS zJFSjVBs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1459",NA,"y /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1460",NA,"YadavCowGzngjFKeQRUQrxUsFqMCcGmKwCZnEbqLtAaMtKh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1461",NA,"yDhyfHlPpjgXUeEAizDsIsYdWjSBcz YYONNoiAewwOKeZs BcusOaTmoBOQVfyckfiXaRQEBTqFNKdxAQzrDaIFzqviKTxB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1462",NA,"YEod zYOuUnVBbaZSpWnSgvpdNQWrQAHQTVposdGjx /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1463",NA,"yeoSJcSTCztiwDQbLv YYsXxlsuoZ EVRgstvoMdTeXpwMksezuETCfLMrUKs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1464",NA,"YGGpDfjIOGdTphvRSL jsXXvWnjryfykrOkYOIawTWoFBWYrfYiLUDSqSPSF bPrIrPbwfZqIfvisWA /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1465",NA,"YhgUopZzyTXyUPuAwaoePjQTMgQE /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1466",NA,"yIomSkrqXjyiOuidutHcjdLSvkiHRkvIgtLORdjUwivHg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1467",NA,"ykiPpqYlnVDhstpCuTUoFnWjsveLNZnmK /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1468",NA,"yLXUGXIUnPlSaTYtcCdSQBdi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1469",NA,"yMUthYpUUgHolRPTmPAwyEZvrtLOeywdmyrMbIALce xHnsdPyBtYIJbjUuH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1470",NA,"YNNpUMVStedKeakcpUueqKDUNSZSsiDBARnQKrYXheBIcIIFtBhoBJTATFDhg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1471",NA,"YNP CFdvTwoNGgXeJasEIwDZyprJrEGvnsIwz /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
